Timestamp,Fossil_MW,Wind_MW,Solar_MW,Hydro_MW,Nuclear_MW,Total_Demand_MW
2024-04-01 03:00:00,2512.19,733.36,0.0,313.22,206.69,3953.73
2024-04-01 04:00:00,2437.21,674.08,0.0,299.27,192.87,3783.61
2024-04-01 05:00:00,2289.15,610.7,0.0,294.74,205.1,3569.68
2024-04-01 06:00:00,2228.12,669.38,0.0,302.58,206.23,3576.63
2024-04-01 07:00:00,2206.71,575.85,99.39,298.42,192.07,3541.06
2024-04-01 08:00:00,2084.11,631.08,192.0,306.87,206.16,3591.22
2024-04-01 09:00:00,1812.53,615.53,271.53,306.1,199.65,3365.6
2024-04-01 10:00:00,1851.76,556.24,332.55,278.93,198.32,3378.7
2024-04-01 11:00:00,1837.26,842.9,370.92,306.11,199.73,3734.76
2024-04-01 12:00:00,1653.57,720.8,384.0,305.66,195.52,3422.53
2024-04-01 13:00:00,1833.0,679.07,370.91,294.75,205.45,3552.36
2024-04-01 14:00:00,1875.67,681.16,332.55,299.65,196.88,3555.21
2024-04-01 15:00:00,1811.27,643.07,271.53,306.39,206.02,3400.18
2024-04-01 16:00:00,1932.62,470.39,192.0,302.68,203.79,3256.56
2024-04-01 17:00:00,2188.46,548.21,99.39,320.05,193.12,3516.69
2024-04-01 18:00:00,2111.68,722.61,0.0,286.26,205.36,3492.2
2024-04-01 19:00:00,2331.28,669.68,0.0,301.51,196.05,3673.45
2024-04-01 20:00:00,2360.24,751.44,0.0,315.67,196.59,3805.14
2024-04-01 21:00:00,2553.04,685.61,0.0,293.4,195.26,3913.67
2024-04-01 22:00:00,2592.53,763.8,0.0,296.81,199.08,4044.84
2024-04-01 23:00:00,2752.16,774.58,0.0,316.6,197.41,4242.79
2024-04-02 00:00:00,2652.14,690.56,0.0,299.31,197.53,4031.52
2024-04-02 01:00:00,2807.1,530.68,0.0,331.57,198.34,4061.09
2024-04-02 02:00:00,2604.38,638.47,0.0,308.06,204.26,3942.94
2024-04-02 03:00:00,2603.29,571.31,0.0,280.33,194.89,3832.3
2024-04-02 04:00:00,2468.0,603.28,0.0,271.32,195.23,3714.72
2024-04-02 05:00:00,2377.62,614.85,0.0,311.57,205.61,3685.14
2024-04-02 06:00:00,2287.24,729.86,0.0,296.01,197.97,3686.63
2024-04-02 07:00:00,2059.7,646.56,99.38,314.36,199.87,3485.87
2024-04-02 08:00:00,2008.24,554.06,191.99,300.19,197.99,3415.1
2024-04-02 09:00:00,1794.33,653.42,271.52,299.59,201.98,3381.89
2024-04-02 10:00:00,2010.58,708.96,332.54,316.7,193.91,3740.82
2024-04-02 11:00:00,1784.65,689.83,370.9,290.9,192.98,3495.71
2024-04-02 12:00:00,1713.68,660.42,383.99,302.99,200.54,3424.71
2024-04-02 13:00:00,1818.88,560.97,370.9,323.0,197.61,3434.92
2024-04-02 14:00:00,1940.74,633.52,332.54,313.91,196.95,3588.55
2024-04-02 15:00:00,1865.9,813.9,271.52,298.39,195.71,3617.69
2024-04-02 16:00:00,2005.82,741.04,191.99,299.17,202.04,3612.06
2024-04-02 17:00:00,1990.38,594.91,99.38,321.52,196.12,3362.43
2024-04-02 18:00:00,2169.86,575.91,0.0,292.06,198.31,3397.94
2024-04-02 19:00:00,2240.53,689.26,0.0,288.18,191.4,3579.84
2024-04-02 20:00:00,2410.47,619.71,0.0,284.91,199.87,3690.7
2024-04-02 21:00:00,2583.07,694.51,0.0,326.08,208.78,4003.06
2024-04-02 22:00:00,2578.77,679.47,0.0,297.13,203.85,3947.18
2024-04-02 23:00:00,2823.77,858.87,0.0,314.51,198.84,4405.78
2024-04-03 00:00:00,2744.96,697.21,0.0,289.26,202.23,4130.35
2024-04-03 01:00:00,2594.51,743.21,0.0,309.67,207.54,4047.67
2024-04-03 02:00:00,2662.69,613.33,0.0,301.17,202.14,3968.3
2024-04-03 03:00:00,2556.58,583.75,0.0,323.63,196.82,3843.82
2024-04-03 04:00:00,2617.52,651.74,0.0,301.52,196.28,3955.42
2024-04-03 05:00:00,2468.05,720.58,0.0,300.77,207.39,3881.63
2024-04-03 06:00:00,2348.42,689.61,0.0,296.41,196.3,3707.27
2024-04-03 07:00:00,2079.04,562.1,99.38,302.33,196.6,3401.42
2024-04-03 08:00:00,2025.95,746.29,191.98,304.94,201.26,3643.94
2024-04-03 09:00:00,1916.51,732.86,271.5,287.04,207.51,3586.2
2024-04-03 10:00:00,1795.31,624.94,332.52,290.03,207.77,3413.09
2024-04-03 11:00:00,1788.79,639.2,370.87,311.2,200.27,3475.84
2024-04-03 12:00:00,1831.07,584.4,383.95,308.47,199.46,3472.73
2024-04-03 13:00:00,1779.95,691.68,370.87,316.73,198.89,3526.03
2024-04-03 14:00:00,1805.75,643.78,332.51,304.19,206.49,3457.35
2024-04-03 15:00:00,1945.83,623.25,271.49,315.73,197.33,3521.32
2024-04-03 16:00:00,2061.14,718.74,191.97,294.92,198.74,3638.78
2024-04-03 17:00:00,2115.75,665.45,99.37,297.52,198.02,3544.92
2024-04-03 18:00:00,2257.36,657.82,0.0,309.25,200.05,3595.7
2024-04-03 19:00:00,2324.24,711.52,0.0,312.28,200.67,3726.14
2024-04-03 20:00:00,2554.2,630.82,0.0,307.11,196.24,3872.79
2024-04-03 21:00:00,2438.94,556.62,0.0,276.69,204.52,3650.62
2024-04-03 22:00:00,2646.15,743.71,0.0,315.24,200.25,4100.61
2024-04-03 23:00:00,2657.79,588.5,0.0,300.63,201.26,3935.59
2024-04-04 00:00:00,2549.45,758.06,0.0,303.26,197.21,3998.38
2024-04-04 01:00:00,2547.15,599.45,0.0,306.88,192.64,3828.42
2024-04-04 02:00:00,2742.27,744.72,0.0,297.38,204.5,4188.32
2024-04-04 03:00:00,2653.1,701.31,0.0,315.92,209.03,4073.32
2024-04-04 04:00:00,2536.45,840.51,0.0,270.98,194.6,4034.67
2024-04-04 05:00:00,2312.57,652.8,0.0,290.91,194.86,3623.7
2024-04-04 06:00:00,2326.64,696.56,0.0,299.63,205.28,3704.51
2024-04-04 07:00:00,2112.96,632.43,99.36,289.01,201.09,3501.6
2024-04-04 08:00:00,2023.31,626.64,191.95,276.25,200.19,3484.26
2024-04-04 09:00:00,1868.55,646.82,271.46,307.15,200.54,3459.24
2024-04-04 10:00:00,1824.61,705.98,332.47,308.79,207.11,3547.91
2024-04-04 11:00:00,1781.61,683.17,370.82,286.64,204.75,3493.34
2024-04-04 12:00:00,1803.73,724.14,383.9,300.72,202.15,3585.39
2024-04-04 13:00:00,1995.47,692.1,370.82,295.89,191.85,3723.44
2024-04-04 14:00:00,1920.79,653.5,332.46,311.37,193.74,3582.46
2024-04-04 15:00:00,1948.24,558.34,271.45,296.3,200.36,3438.43
2024-04-04 16:00:00,1974.59,604.22,191.94,296.29,200.36,3430.77
2024-04-04 17:00:00,2122.95,661.16,99.36,314.58,197.72,3565.55
2024-04-04 18:00:00,2245.6,574.19,0.0,307.57,210.98,3505.24
2024-04-04 19:00:00,2255.28,777.26,0.0,295.42,202.05,3706.51
2024-04-04 20:00:00,2453.8,576.02,0.0,275.75,200.24,3681.1
2024-04-04 21:00:00,2576.41,725.53,0.0,301.34,200.74,3994.22
2024-04-04 22:00:00,2713.35,611.17,0.0,303.6,198.45,4017.89
2024-04-04 23:00:00,2752.48,519.18,0.0,292.68,189.45,3941.48
2024-04-05 00:00:00,2772.7,652.52,0.0,311.07,198.26,4131.28
2024-04-05 01:00:00,2611.76,485.37,0.0,292.02,195.04,3763.4
2024-04-05 02:00:00,2732.09,688.92,0.0,313.69,197.24,4128.53
2024-04-05 03:00:00,2444.23,664.21,0.0,293.65,199.79,3781.97
2024-04-05 04:00:00,2359.29,590.95,0.0,298.26,205.32,3626.51
2024-04-05 05:00:00,2418.42,692.76,0.0,304.07,199.3,3795.28
2024-04-05 06:00:00,2369.34,692.5,0.0,289.51,201.01,3729.97
2024-04-05 07:00:00,2114.48,643.55,99.35,304.07,202.44,3532.08
2024-04-05 08:00:00,2021.07,567.36,191.92,308.9,197.05,3450.61
2024-04-05 09:00:00,1964.11,718.89,271.41,296.34,193.59,3616.56
2024-04-05 10:00:00,1820.64,563.03,332.41,295.63,197.89,3370.07
2024-04-05 11:00:00,1909.67,639.9,370.75,293.22,201.86,3586.18
2024-04-05 12:00:00,1842.87,621.49,383.83,298.72,201.99,3516.35
2024-04-05 13:00:00,1803.81,572.07,370.75,289.02,206.01,3403.73
2024-04-05 14:00:00,1829.7,540.11,332.4,326.88,204.74,3395.52
2024-04-05 15:00:00,1989.78,758.35,271.4,295.18,197.27,3687.57
2024-04-05 16:00:00,2027.92,642.16,191.91,302.42,196.0,3528.42
2024-04-05 17:00:00,2197.61,576.32,99.34,298.93,209.3,3550.56
2024-04-05 18:00:00,2257.21,517.88,0.0,323.29,200.79,3464.12
2024-04-05 19:00:00,2323.11,579.48,0.0,312.07,203.78,3589.36
2024-04-05 20:00:00,2617.07,529.79,0.0,298.38,199.54,3827.02
2024-04-05 21:00:00,2533.64,592.54,0.0,285.01,192.05,3783.4
2024-04-05 22:00:00,2641.03,614.23,0.0,298.56,199.75,3941.25
2024-04-05 23:00:00,2749.9,710.54,0.0,305.07,205.79,4169.87
2024-04-06 00:00:00,2732.49,707.07,0.0,300.03,197.96,4134.42
2024-04-06 01:00:00,2619.87,554.43,0.0,314.41,189.44,3862.06
2024-04-06 02:00:00,2718.3,646.89,0.0,291.94,204.19,4054.39
2024-04-06 03:00:00,2409.01,706.31,0.0,302.4,202.01,3800.72
2024-04-06 04:00:00,2469.84,487.37,0.0,294.51,191.82,3615.72
2024-04-06 05:00:00,2489.68,772.88,0.0,309.24,203.09,3963.63
2024-04-06 06:00:00,2174.73,632.92,0.0,302.73,202.63,3478.67
2024-04-06 07:00:00,2188.58,654.19,99.32,297.43,206.46,3618.29
2024-04-06 08:00:00,2005.34,649.29,191.88,308.67,198.88,3521.76
2024-04-06 09:00:00,1938.09,602.66,271.35,304.83,196.11,3478.69
2024-04-06 10:00:00,1856.07,565.86,332.33,295.71,206.03,3418.81
2024-04-06 11:00:00,1830.43,534.4,370.67,298.64,198.27,3394.02
2024-04-06 12:00:00,1835.54,719.52,383.74,291.15,203.25,3604.86
2024-04-06 13:00:00,1896.44,618.24,370.66,304.91,195.19,3554.72
2024-04-06 14:00:00,1885.11,716.19,332.32,308.57,190.17,3603.97
2024-04-06 15:00:00,1871.35,663.2,271.34,299.91,199.15,3470.19
2024-04-06 16:00:00,1863.93,784.66,191.86,292.81,198.8,3498.66
2024-04-06 17:00:00,2081.02,571.62,99.31,298.1,196.57,3408.96
2024-04-06 18:00:00,2189.63,557.12,0.0,311.56,194.56,3415.53
2024-04-06 19:00:00,2255.92,719.27,0.0,295.01,209.22,3653.39
2024-04-06 20:00:00,2622.76,521.71,0.0,298.3,204.58,3829.72
2024-04-06 21:00:00,2619.57,684.14,0.0,289.08,199.48,3981.89
2024-04-06 22:00:00,2669.7,607.29,0.0,298.16,202.07,3966.07
2024-04-06 23:00:00,2730.02,712.7,0.0,296.15,197.35,4133.04
2024-04-07 00:00:00,2593.31,700.23,0.0,298.89,205.98,3988.32
2024-04-07 01:00:00,2651.23,604.69,0.0,287.18,196.71,3926.8
2024-04-07 02:00:00,2649.5,586.53,0.0,286.56,191.76,3900.06
2024-04-07 03:00:00,2565.28,673.42,0.0,305.65,199.28,3930.81
2024-04-07 04:00:00,2479.43,717.39,0.0,298.44,201.93,3882.04
2024-04-07 05:00:00,2280.39,536.19,0.0,306.0,201.34,3490.12
2024-04-07 06:00:00,2357.17,671.53,0.0,320.36,203.23,3729.91
2024-04-07 07:00:00,2152.05,671.68,99.3,309.2,192.08,3595.53
2024-04-07 08:00:00,2142.66,562.62,191.82,294.89,202.86,3564.6
2024-04-07 09:00:00,1848.55,682.91,271.28,305.61,197.62,3471.28
2024-04-07 10:00:00,1837.78,653.42,332.24,300.51,204.53,3494.91
2024-04-07 11:00:00,1807.14,649.75,370.56,296.89,196.19,3486.56
2024-04-07 12:00:00,1921.3,598.65,383.63,301.35,194.99,3569.92
2024-04-07 13:00:00,1771.57,627.97,370.55,304.17,198.39,3436.29
2024-04-07 14:00:00,1875.61,596.81,332.22,300.99,196.76,3467.51
2024-04-07 15:00:00,1901.9,584.84,271.26,300.04,195.77,3416.5
2024-04-07 16:00:00,2003.9,640.61,191.8,295.35,206.57,3505.15
2024-04-07 17:00:00,1956.79,593.9,99.28,302.61,198.36,3308.49
2024-04-07 18:00:00,2166.48,439.47,0.0,298.13,195.16,3254.2
2024-04-07 19:00:00,2354.55,794.99,0.0,293.49,196.68,3821.69
2024-04-07 20:00:00,2326.08,803.3,0.0,301.2,193.85,3805.64
2024-04-07 21:00:00,2567.18,576.54,0.0,297.45,201.94,3825.27
2024-04-07 22:00:00,2646.67,711.47,0.0,302.67,202.7,4056.67
2024-04-07 23:00:00,2747.79,675.07,0.0,306.42,201.36,4127.17
2024-04-08 00:00:00,2657.3,714.93,0.0,297.42,206.39,4069.84
2024-04-08 01:00:00,2639.39,652.19,0.0,311.89,205.86,3999.79
2024-04-08 02:00:00,2745.85,453.7,0.0,295.68,207.67,3888.03
2024-04-08 03:00:00,2664.61,737.96,0.0,319.82,198.84,4117.3
2024-04-08 04:00:00,2483.16,545.79,0.0,285.62,204.46,3694.97
2024-04-08 05:00:00,2327.54,654.95,0.0,298.21,199.56,3654.27
2024-04-08 06:00:00,2143.57,816.65,0.0,298.99,199.95,3632.13
2024-04-08 07:00:00,2191.25,659.86,99.26,317.6,202.67,3644.17
2024-04-08 08:00:00,1985.05,630.87,191.76,296.05,198.75,3467.61
2024-04-08 09:00:00,2076.17,643.82,271.19,310.19,197.2,3673.49
2024-04-08 10:00:00,1778.88,673.12,332.13,312.94,206.83,3469.1
2024-04-08 11:00:00,1730.25,597.24,370.44,312.04,203.95,3374.61
2024-04-08 12:00:00,1779.06,577.03,383.5,302.24,200.43,3404.37
2024-04-08 13:00:00,1795.98,489.71,370.43,297.06,197.68,3308.39
2024-04-08 14:00:00,1839.05,586.52,332.11,316.0,196.72,3433.92
2024-04-08 15:00:00,1958.86,533.39,271.16,303.93,206.03,3437.05
2024-04-08 16:00:00,1932.43,683.42,191.74,302.99,207.82,3484.32
2024-04-08 17:00:00,2124.9,599.29,99.25,288.97,198.04,3475.96
2024-04-08 18:00:00,2305.85,469.92,0.0,293.08,193.5,3425.46
2024-04-08 19:00:00,2392.11,606.37,0.0,309.98,210.74,3695.15
2024-04-08 20:00:00,2520.84,745.88,0.0,320.45,196.88,3973.25
2024-04-08 21:00:00,2623.91,647.38,0.0,291.26,201.08,3951.8
2024-04-08 22:00:00,2712.92,688.65,0.0,313.07,199.52,4109.87
2024-04-08 23:00:00,2646.48,720.52,0.0,310.96,198.3,4070.08
2024-04-09 00:00:00,2619.35,587.02,0.0,295.76,205.8,3893.34
2024-04-09 01:00:00,2713.04,565.15,0.0,306.99,208.88,3983.77
2024-04-09 02:00:00,2664.92,678.78,0.0,298.15,205.23,4039.43
2024-04-09 03:00:00,2514.49,481.52,0.0,294.52,199.33,3664.35
2024-04-09 04:00:00,2463.45,738.3,0.0,295.52,201.58,3883.79
2024-04-09 05:00:00,2270.96,632.55,0.0,309.68,201.18,3585.09
2024-04-09 06:00:00,2312.48,668.33,0.0,299.12,203.99,3658.13
2024-04-09 07:00:00,2072.6,556.54,99.23,297.43,207.38,3394.84
2024-04-09 08:00:00,2158.28,630.15,191.69,287.74,203.4,3644.82
2024-04-09 09:00:00,1925.08,732.74,271.09,305.9,197.19,3603.6
2024-04-09 10:00:00,1885.14,691.63,332.01,286.1,195.18,3559.56
2024-04-09 11:00:00,1813.22,531.2,370.3,286.18,206.66,3367.94
2024-04-09 12:00:00,1802.65,474.72,383.36,280.26,196.79,3294.67
2024-04-09 13:00:00,1836.32,535.88,370.29,314.6,197.54,3417.35
2024-04-09 14:00:00,1864.35,561.57,331.98,310.95,194.92,3426.96
2024-04-09 15:00:00,1938.68,612.72,271.06,305.51,197.54,3491.78
2024-04-09 16:00:00,2040.95,605.44,191.66,305.99,199.82,3511.06
2024-04-09 17:00:00,2104.24,678.54,99.21,291.03,197.65,3539.19
2024-04-09 18:00:00,2185.36,728.35,0.0,289.13,203.64,3576.81
2024-04-09 19:00:00,2564.17,549.42,0.0,303.59,203.99,3802.22
2024-04-09 20:00:00,2451.83,702.77,0.0,312.32,201.88,3852.24
2024-04-09 21:00:00,2581.32,640.36,0.0,291.02,204.81,3903.39
2024-04-09 22:00:00,2571.86,545.87,0.0,285.91,196.49,3780.13
2024-04-09 23:00:00,2675.21,555.45,0.0,305.35,200.0,3922.82
2024-04-10 00:00:00,2729.56,534.03,0.0,300.76,195.4,3947.73
2024-04-10 01:00:00,2638.3,618.03,0.0,296.24,199.67,3939.86
2024-04-10 02:00:00,2710.24,638.11,0.0,308.99,192.22,4042.04
2024-04-10 03:00:00,2489.26,512.83,0.0,300.69,202.97,3681.04
2024-04-10 04:00:00,2466.23,595.18,0.0,295.44,201.86,3736.65
2024-04-10 05:00:00,2313.99,607.78,0.0,297.18,193.93,3583.52
2024-04-10 06:00:00,2301.46,645.75,0.0,310.43,196.42,3626.76
2024-04-10 07:00:00,2044.03,640.71,99.19,327.06,198.48,3474.94
2024-04-10 08:00:00,2026.15,544.33,191.61,287.8,201.09,3413.53
2024-04-10 09:00:00,1724.26,542.63,270.97,306.93,201.91,3199.03
2024-04-10 10:00:00,1789.1,603.12,331.87,302.79,204.15,3392.57
2024-04-10 11:00:00,1766.12,513.7,370.14,294.46,198.09,3299.64
2024-04-10 12:00:00,1769.8,641.03,383.19,297.63,192.07,3447.91
2024-04-10 13:00:00,1786.59,540.37,370.13,292.76,199.61,3348.92
2024-04-10 14:00:00,1818.22,697.82,331.84,297.93,196.54,3509.47
2024-04-10 15:00:00,1987.17,543.59,270.94,299.91,200.07,3466.77
2024-04-10 16:00:00,2031.9,478.3,191.58,303.47,195.74,3361.05
2024-04-10 17:00:00,2245.07,731.22,99.17,309.36,196.49,3760.37
2024-04-10 18:00:00,2150.11,513.99,0.0,308.41,205.71,3337.13
2024-04-10 19:00:00,2446.62,599.3,0.0,305.44,198.99,3727.87
2024-04-10 20:00:00,2436.53,536.25,0.0,297.32,200.78,3644.41
2024-04-10 21:00:00,2580.37,588.03,0.0,297.89,204.84,3854.68
2024-04-10 22:00:00,2686.95,593.45,0.0,312.11,210.49,3993.15
2024-04-10 23:00:00,2761.09,521.19,0.0,299.96,192.92,3963.91
2024-04-11 00:00:00,2755.28,643.56,0.0,294.74,201.44,4089.77
2024-04-11 01:00:00,2682.82,625.67,0.0,293.96,197.62,3990.07
2024-04-11 02:00:00,2522.7,552.59,0.0,299.5,195.33,3748.62
2024-04-11 03:00:00,2529.17,666.73,0.0,300.24,205.69,3886.93
2024-04-11 04:00:00,2571.4,525.71,0.0,304.92,203.16,3785.46
2024-04-11 05:00:00,2313.04,572.61,0.0,318.23,200.73,3574.85
2024-04-11 06:00:00,2260.4,660.18,0.0,295.17,203.03,3589.72
2024-04-11 07:00:00,2167.28,591.58,99.14,322.38,194.4,3543.52
2024-04-11 08:00:00,2077.52,602.17,191.52,297.95,202.39,3540.13
2024-04-11 09:00:00,1936.55,584.62,270.84,299.66,191.96,3447.82
2024-04-11 10:00:00,1824.09,480.84,331.71,281.41,196.2,3269.97
2024-04-11 11:00:00,1928.24,705.14,369.96,291.37,196.47,3665.73
2024-04-11 12:00:00,1872.67,547.16,383.01,300.85,203.5,3472.55
2024-04-11 13:00:00,1807.19,673.47,369.95,316.18,201.27,3536.46
2024-04-11 14:00:00,1821.93,587.16,331.68,298.25,202.26,3403.34
2024-04-11 15:00:00,1969.89,656.5,270.81,287.78,205.57,3560.07
2024-04-11 16:00:00,1914.17,674.7,191.49,289.85,195.54,3429.03
2024-04-11 17:00:00,2230.9,608.97,99.12,297.31,201.43,3609.61
2024-04-11 18:00:00,2392.39,653.24,0.0,310.54,201.06,3735.09
2024-04-11 19:00:00,2314.51,526.93,0.0,290.95,194.81,3493.57
2024-04-11 20:00:00,2494.35,761.84,0.0,292.27,189.94,3925.31
2024-04-11 21:00:00,2549.14,498.81,0.0,298.96,195.01,3719.02
2024-04-11 22:00:00,2722.13,707.49,0.0,297.5,194.82,4118.04
2024-04-11 23:00:00,2605.74,645.44,0.0,307.48,207.84,3954.83
2024-04-12 00:00:00,2718.27,662.64,0.0,300.07,197.58,4072.48
2024-04-12 01:00:00,2719.37,588.87,0.0,305.21,203.69,4007.99
2024-04-12 02:00:00,2597.17,597.62,0.0,298.23,197.95,3875.52
2024-04-12 03:00:00,2595.63,680.34,0.0,295.98,201.21,3961.81
2024-04-12 04:00:00,2440.97,565.85,0.0,318.42,195.32,3696.57
2024-04-12 05:00:00,2277.76,533.27,0.0,293.03,200.98,3470.28
2024-04-12 06:00:00,2427.48,546.84,0.0,299.56,200.57,3648.17
2024-04-12 07:00:00,2099.24,612.04,99.09,295.66,203.52,3475.02
2024-04-12 08:00:00,1876.71,660.72,191.42,295.85,200.8,3386.76
2024-04-12 09:00:00,2077.92,620.36,270.7,301.43,196.43,3640.18
2024-04-12 10:00:00,1698.93,707.75,331.53,301.73,195.32,3397.04
2024-04-12 11:00:00,1810.13,650.01,369.77,290.92,204.62,3491.72
2024-04-12 12:00:00,1663.7,700.55,382.8,303.66,196.04,3409.09
2024-04-12 13:00:00,1908.9,576.66,369.75,318.12,196.08,3537.99
2024-04-12 14:00:00,1920.51,479.79,331.5,298.44,212.36,3404.73
2024-04-12 15:00:00,1965.18,711.1,270.66,301.0,199.62,3619.94
2024-04-12 16:00:00,1890.34,541.7,191.38,291.43,199.14,3269.71
2024-04-12 17:00:00,2111.7,654.72,99.07,294.01,203.46,3531.11
2024-04-12 18:00:00,2268.09,608.72,0.0,310.04,202.46,3558.77
2024-04-12 19:00:00,2396.83,675.18,0.0,313.68,206.89,3772.21
2024-04-12 20:00:00,2691.94,650.34,0.0,303.98,205.67,4044.53
2024-04-12 21:00:00,2650.75,649.86,0.0,280.67,204.28,3974.83
2024-04-12 22:00:00,2588.37,650.96,0.0,312.59,196.17,3935.5
2024-04-12 23:00:00,2585.44,697.08,0.0,310.44,195.9,3978.3
2024-04-13 00:00:00,2724.15,740.31,0.0,286.86,199.45,4148.3
2024-04-13 01:00:00,2640.62,669.96,0.0,304.38,203.27,4009.14
2024-04-13 02:00:00,2623.27,484.73,0.0,315.96,198.04,3803.1
2024-04-13 03:00:00,2523.38,606.85,0.0,304.78,195.16,3811.68
2024-04-13 04:00:00,2421.56,679.59,0.0,293.56,195.92,3770.17
2024-04-13 05:00:00,2332.76,701.72,0.0,298.2,197.41,3706.59
2024-04-13 06:00:00,2239.91,709.25,0.0,299.62,193.45,3614.34
2024-04-13 07:00:00,2161.77,633.43,99.03,306.32,196.82,3567.24
2024-04-13 08:00:00,1998.88,581.67,191.31,288.53,206.06,3429.76
2024-04-13 09:00:00,1944.04,616.85,270.55,282.02,200.34,3479.5
2024-04-13 10:00:00,1872.46,643.7,331.34,298.53,201.53,3514.94
2024-04-13 11:00:00,1818.68,670.72,369.56,297.02,201.15,3524.99
2024-04-13 12:00:00,1637.38,742.28,382.58,302.62,194.6,3422.44
2024-04-13 13:00:00,1707.24,712.43,369.54,300.89,198.12,3452.63
2024-04-13 14:00:00,1984.94,465.35,331.31,313.5,195.61,3455.25
2024-04-13 15:00:00,1985.67,434.62,270.51,319.49,197.97,3368.67
2024-04-13 16:00:00,2096.97,701.29,191.27,305.08,202.15,3671.6
2024-04-13 17:00:00,2111.24,603.97,99.01,309.97,205.54,3496.21
2024-04-13 18:00:00,2150.35,625.53,0.0,300.62,200.38,3440.72
2024-04-13 19:00:00,2350.59,744.27,0.0,311.8,205.74,3793.03
2024-04-13 20:00:00,2592.65,546.66,0.0,301.33,209.04,3832.17
2024-04-13 21:00:00,2480.83,616.58,0.0,279.84,197.11,3753.08
2024-04-13 22:00:00,2557.18,602.96,0.0,299.08,196.31,3838.31
2024-04-13 23:00:00,2572.6,561.45,0.0,295.55,191.64,3802.3
2024-04-14 00:00:00,2705.18,577.68,0.0,293.68,194.84,3959.95
2024-04-14 01:00:00,2638.59,634.71,0.0,291.95,194.48,3947.73
2024-04-14 02:00:00,2717.6,617.4,0.0,294.32,202.58,4023.48
2024-04-14 03:00:00,2575.92,577.21,0.0,311.33,195.45,3842.92
2024-04-14 04:00:00,2456.82,645.54,0.0,296.98,200.66,3780.0
2024-04-14 05:00:00,2484.84,650.03,0.0,290.76,197.23,3804.0
2024-04-14 06:00:00,2136.18,516.98,0.0,291.11,191.54,3292.6
2024-04-14 07:00:00,2117.25,660.49,98.97,305.58,205.43,3557.11
2024-04-14 08:00:00,2042.02,692.76,191.19,303.71,198.48,3599.58
2024-04-14 09:00:00,1967.82,545.4,270.38,286.07,190.23,3422.9
2024-04-14 10:00:00,1747.41,590.96,331.14,294.29,201.93,3324.01
2024-04-14 11:00:00,1827.12,473.78,369.32,301.49,196.74,3326.86
2024-04-14 12:00:00,1781.27,639.44,382.34,316.52,202.99,3488.7
2024-04-14 13:00:00,1704.23,584.22,369.3,307.01,199.68,3322.66
2024-04-14 14:00:00,1800.4,616.34,331.1,285.4,208.62,3403.95
2024-04-14 15:00:00,2005.7,598.31,270.33,308.63,210.58,3563.23
2024-04-14 16:00:00,1970.92,644.36,191.15,285.5,205.79,3462.6
2024-04-14 17:00:00,2195.11,801.32,98.94,306.52,204.75,3786.99
2024-04-14 18:00:00,2249.8,514.72,0.0,304.64,207.63,3440.61
2024-04-14 19:00:00,2402.52,752.38,0.0,310.2,195.9,3844.05
2024-04-14 20:00:00,2377.52,689.2,0.0,304.91,201.45,3751.74
2024-04-14 21:00:00,2511.72,671.21,0.0,292.15,203.35,3862.36
2024-04-14 22:00:00,2656.59,467.38,0.0,309.5,201.27,3816.48
2024-04-14 23:00:00,2705.25,670.23,0.0,313.61,199.05,4082.55
2024-04-15 00:00:00,2593.02,500.28,0.0,304.96,207.29,3785.82
2024-04-15 01:00:00,2617.47,616.53,0.0,312.22,206.9,3940.78
2024-04-15 02:00:00,2697.33,732.27,0.0,306.96,206.28,4139.98
2024-04-15 03:00:00,2551.79,550.88,0.0,287.43,206.15,3776.05
2024-04-15 04:00:00,2317.01,544.13,0.0,303.02,200.39,3532.78
2024-04-15 05:00:00,2330.1,588.36,0.0,285.91,198.23,3572.73
2024-04-15 06:00:00,2315.94,629.36,0.0,306.63,197.57,3621.98
2024-04-15 07:00:00,2116.27,757.85,98.9,300.59,211.36,3659.23
2024-04-15 08:00:00,2027.76,562.66,191.06,301.71,206.08,3453.74
2024-04-15 09:00:00,1892.18,482.09,270.2,300.57,195.15,3297.2
2024-04-15 10:00:00,1704.1,529.35,330.91,294.07,205.49,3217.12
2024-04-15 11:00:00,1871.85,498.94,369.08,301.52,199.97,3403.43
2024-04-15 12:00:00,1883.86,698.23,382.08,307.74,190.05,3635.06
2024-04-15 13:00:00,1789.44,642.46,369.05,296.3,199.06,3461.13
2024-04-15 14:00:00,1790.91,578.96,330.88,311.37,194.38,3366.82
2024-04-15 15:00:00,1971.41,672.45,270.15,314.17,197.57,3597.04
2024-04-15 16:00:00,2019.59,709.09,191.02,281.96,199.87,3571.61
2024-04-15 17:00:00,2077.11,685.74,98.88,301.71,193.66,3524.95
2024-04-15 18:00:00,2213.24,672.82,0.0,296.41,202.92,3554.66
2024-04-15 19:00:00,2302.29,531.27,0.0,282.83,207.64,3490.24
2024-04-15 20:00:00,2437.63,692.82,0.0,300.74,200.76,3813.56
2024-04-15 21:00:00,2491.65,559.92,0.0,285.32,206.54,3720.6
2024-04-15 22:00:00,2628.92,424.95,0.0,300.57,203.62,3735.97
2024-04-15 23:00:00,2704.67,623.79,0.0,292.65,209.33,4021.97
